000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "afb.log", TCP port 59144, debug mask 0x03
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.441 New epoch: Sun May 19 16:56:17 2019
000.442 =================================================================
000.442 
000.442 Designed by yu, build: May 19 2019  16:55:51
675.263 .... 995 packets received, 3021 bps, 37.76%, Err 538 (1.0e-04)
675.471 Send DATA 6 34, ID 11030
675.520 Recv DATA 35 1, ID 20995
675.742 Send DATA 7 35, ID 11031
675.790 Recv DATA 36 2, ID 20996
675.996 Send DATA 8 36, ID 11032
676.044 Recv DATA 37 3, ID 20997
676.266 Send DATA 9 37, ID 11033
676.297 Recv DATA 38 4, ID 20998
676.537 Send DATA 10 38, ID 11034
676.573 Recv DATA 39 5, ID 20999
676.795 Send DATA 11 39, ID 11035
676.844 Recv DATA 40 6, ID 21000
677.051 Send DATA 12 40, ID 11036
677.099 **** Receiver Error, Bad CRC Checksum
677.322 Send DATA 13 40, ID 11037
677.370 Recv DATA 42 8, ID 21002
677.580 Send DATA 14 40, ID 11038
677.629 Recv DATA 43 9, ID 21003
677.851 Send DATA 15 40, ID 11039
677.884 Recv DATA 44 9, ID 21004
678.108 Send DATA 16 40, ID 11040
678.156 Recv DATA 45 9, ID 21005
678.283 ---- DATA 10 timeout
678.284 Send DATA 10 40, ID 11034
678.411 Recv DATA 46 9, ID 21006
678.648 Send DATA 11 40, ID 11035
678.664 Recv DATA 47 9, ID 21007
678.902 Send DATA 12 40, ID 11036
678.934 Recv DATA 41 9, ID 21001
678.936 .... 1002 packets received, 3026 bps, 37.82%, Err 541 (1.0e-04)
679.175 Send DATA 13 41, ID 11037
679.207 **** Receiver Error, Bad CRC Checksum
679.430 Send DATA 14 41, ID 11038
679.462 Recv DATA 43 9, ID 21003
679.699 Send DATA 15 41, ID 11039
679.731 Recv DATA 44 10, ID 21004
679.955 Send DATA 16 41, ID 11040
680.002 Recv DATA 45 11, ID 21005
680.225 Send DATA 17 41, ID 11041
680.269 Recv DATA 46 11, ID 21006
680.491 Send DATA 18 41, ID 11042
680.539 Recv DATA 47 11, ID 21007
680.683 ---- DATA 12 timeout
680.683 Send DATA 12 41, ID 11036
680.794 Recv DATA 48 11, ID 21008
681.016 Send DATA 13 41, ID 11037
681.063 Recv DATA 42 11, ID 21002
681.065 .... 1003 packets received, 3019 bps, 37.74%, Err 541 (9.9e-05)
681.289 Send DATA 14 42, ID 11038
681.322 Recv DATA 43 11, ID 21003
681.544 Send DATA 15 43, ID 11039
681.592 Recv DATA 44 11, ID 21004
681.809 Send DATA 16 44, ID 11040
681.841 Recv DATA 45 11, ID 21005
682.080 Send DATA 17 45, ID 11041
682.112 **** Receiver Error, Bad CRC Checksum
682.335 Send DATA 18 45, ID 11042
682.383 **** Receiver Error, Bad CRC Checksum
682.589 ---- DATA 12 timeout
682.589 Send DATA 12 45, ID 11036
682.653 Recv DATA 48 14, ID 21008
682.861 Send DATA 13 45, ID 11037
682.909 Recv DATA 49 14, ID 21009
683.131 Send DATA 14 45, ID 11038
683.179 Recv DATA 50 14, ID 21010
683.387 Send DATA 15 45, ID 11039
683.451 Recv DATA 51 14, ID 21011
683.657 Send DATA 16 45, ID 11040
683.689 **** Receiver Error, Bad CRC Checksum
683.928 Send DATA 17 45, ID 11041
683.960 Recv DATA 46 14, ID 21006
683.962 .... 1007 packets received, 3018 bps, 37.73%, Err 544 (9.9e-05)
684.186 Send DATA 18 46, ID 11042
684.235 Recv DATA 47 14, ID 21007
684.442 Send DATA 19 47, ID 11043
684.504 Recv DATA 48 14, ID 21008
684.711 Send DATA 20 48, ID 11044
684.760 Recv DATA 49 15, ID 21009
684.983 Send DATA 21 49, ID 11045
685.016 Recv DATA 50 16, ID 21010
685.237 Send DATA 22 50, ID 11046
685.301 Recv DATA 51 17, ID 21011
685.508 Send DATA 23 51, ID 11047
685.540 **** Receiver Error, Bad CRC Checksum
685.764 Send DATA 24 51, ID 11048
685.813 Recv DATA 53 19, ID 21013
686.036 Send DATA 25 51, ID 11049
686.085 Recv DATA 54 19, ID 21014
686.293 Send DATA 26 51, ID 11050
686.358 Recv DATA 55 19, ID 21015
686.485 ---- DATA 20 timeout
686.486 Send DATA 20 51, ID 11044
686.612 Recv DATA 56 19, ID 21016
686.819 Send DATA 21 51, ID 11045
686.852 Recv DATA 57 19, ID 21017
687.091 Send DATA 22 51, ID 11046
687.123 Recv DATA 58 19, ID 21018
687.361 Send DATA 23 51, ID 11047
687.394 Recv DATA 52 19, ID 21012
687.394 .... 1013 packets received, 3021 bps, 37.77%, Err 546 (9.9e-05)
687.615 Send DATA 24 52, ID 11048
687.663 **** Receiver Error, Bad CRC Checksum
687.884 Send DATA 25 52, ID 11049
687.916 Recv DATA 54 20, ID 21014
688.139 Send DATA 26 52, ID 11050
688.173 Recv DATA 55 21, ID 21015
688.414 Send DATA 27 52, ID 11051
688.447 Recv DATA 56 22, ID 21016
688.669 Send DATA 28 52, ID 11052
688.733 **** Receiver Error, Bad CRC Checksum
688.940 Send DATA 29 52, ID 11053
688.988 Recv DATA 58 24, ID 21018
689.195 Send DATA 30 52, ID 11054
689.244 **** Receiver Error, Bad CRC Checksum
689.468 Send DATA 31 52, ID 11055
689.516 Recv DATA 53 25, ID 21013
689.518 .... 1014 packets received, 3015 bps, 37.69%, Err 549 (1.0e-04)
689.725 Send DATA 32 53, ID 11056
689.774 Recv DATA 54 25, ID 21014
689.916 ---- DATA 26 timeout
689.916 Send DATA 26 54, ID 11050
690.042 **** Receiver Error, Bad CRC Checksum
690.265 Send DATA 27 54, ID 11051
690.298 **** Receiver Error, Bad CRC Checksum
690.521 Send DATA 28 54, ID 11052
690.568 Recv DATA 57 25, ID 21017
690.791 Send DATA 29 54, ID 11053
690.823 Recv DATA 58 25, ID 21018
691.046 Send DATA 30 54, ID 11054
691.095 **** Receiver Error, Bad CRC Checksum
691.319 Send DATA 31 54, ID 11055
691.367 Recv DATA 60 26, ID 21020
691.576 Send DATA 32 54, ID 11056
691.624 Recv DATA 61 27, ID 21021
691.846 Send DATA 33 54, ID 11057
691.878 Recv DATA 55 28, ID 21015
691.878 .... 1016 packets received, 3011 bps, 37.63%, Err 552 (1.0e-04)
692.099 Send DATA 34 55, ID 11058
692.134 Recv DATA 56 29, ID 21016
692.372 Send DATA 35 56, ID 11059
692.405 Recv DATA 57 29, ID 21017
692.630 Send DATA 36 57, ID 11060
692.663 **** Receiver Error, Bad CRC Checksum
692.820 ---- DATA 30 timeout
692.821 Send DATA 30 57, ID 11054
692.934 **** Receiver Error, Bad CRC Checksum
693.156 Send DATA 31 57, ID 11055
693.188 Recv DATA 60 29, ID 21020
693.428 Send DATA 32 57, ID 11056
693.460 Recv DATA 61 29, ID 21021
693.683 Send DATA 33 57, ID 11057
693.716 Recv DATA 62 29, ID 21022
693.954 Send DATA 34 57, ID 11058
693.986 Recv DATA 63 29, ID 21023
694.210 Send DATA 35 57, ID 11059
694.258 Recv DATA 0 30, ID 21024
694.482 Send DATA 36 57, ID 11060
694.530 Recv DATA 58 31, ID 21018
694.531 .... 1019 packets received, 3008 bps, 37.60%, Err 554 (1.0e-04)
694.738 Send DATA 37 58, ID 11061
694.771 Recv DATA 59 32, ID 21019
695.008 Send DATA 38 59, ID 11062
695.040 Recv DATA 60 33, ID 21020
695.279 Send DATA 39 60, ID 11063
695.311 Recv DATA 61 34, ID 21021
695.536 Send DATA 40 61, ID 11064
695.584 Recv DATA 62 35, ID 21022
695.806 Send DATA 41 62, ID 11065
695.839 **** Receiver Error, Bad CRC Checksum
696.061 Send DATA 42 62, ID 11066
696.124 Recv DATA 0 35, ID 21024
696.252 ---- DATA 36 timeout
696.252 Send DATA 36 62, ID 11060
696.364 **** Receiver Error, Bad CRC Checksum
696.599 Send DATA 37 62, ID 11061
696.634 Recv DATA 2 35, ID 21026
696.859 Send DATA 38 62, ID 11062
696.891 Recv DATA 3 35, ID 21027
697.128 Send DATA 39 62, ID 11063
697.160 **** Receiver Error, Bad CRC Checksum
697.384 Send DATA 40 62, ID 11064
697.433 **** Receiver Error, Bad CRC Checksum
697.654 Send DATA 41 62, ID 11065
697.687 Recv DATA 63 35, ID 21023
697.688 .... 1024 packets received, 3009 bps, 37.61%, Err 558 (1.0e-04)
697.910 Send DATA 42 63, ID 11066
697.958 Recv DATA 0 35, ID 21024
698.182 ---- DATA 36 timeout
698.184 Send DATA 36 0, ID 11060
698.216 **** Receiver Error, Bad CRC Checksum
698.436 Send DATA 37 0, ID 11061
698.484 Recv DATA 2 35, ID 21026
698.707 Send DATA 38 0, ID 11062
698.740 Recv DATA 3 35, ID 21027
698.963 Send DATA 39 0, ID 11063
699.013 Recv DATA 4 35, ID 21028
699.236 Send DATA 40 0, ID 11064
699.284 Recv DATA 5 35, ID 21029
699.493 Send DATA 41 0, ID 11065
699.557 Recv DATA 6 36, ID 21030
699.763 Send DATA 42 0, ID 11066
699.812 Recv DATA 7 37, ID 21031
700.020 Send DATA 43 0, ID 11067
700.069 **** Receiver Error, Bad CRC Checksum
700.292 Send DATA 44 0, ID 11068
700.323 Recv DATA 2 37, ID 21026
700.467 ---- DATA 38 timeout
700.468 Send DATA 38 0, ID 11062
700.580 Recv DATA 3 37, ID 21027
700.819 Send DATA 39 0, ID 11063
700.852 **** Receiver Error, Bad CRC Checksum
701.089 Send DATA 40 0, ID 11064
701.121 Recv DATA 5 37, ID 21029
701.346 Send DATA 41 0, ID 11065
701.378 Recv DATA 6 37, ID 21030
701.603 Send DATA 42 0, ID 11066
701.650 Recv DATA 7 37, ID 21031
701.874 Send DATA 43 0, ID 11067
701.907 Recv DATA 1 38, ID 21025
701.907 .... 1026 packets received, 2997 bps, 37.46%, Err 564 (1.0e-04)
702.146 Send DATA 44 1, ID 11068
702.178 Recv DATA 2 39, ID 21026
702.399 Send DATA 45 2, ID 11069
702.447 **** Receiver Error, Bad CRC Checksum
702.670 Send DATA 46 2, ID 11070
702.704 Recv DATA 4 39, ID 21028
702.848 ---- DATA 40 timeout
702.848 Send DATA 40 2, ID 11064
702.960 Recv DATA 5 39, ID 21029
703.198 Send DATA 41 2, ID 11065
703.231 Recv DATA 6 39, ID 21030
703.455 Send DATA 42 2, ID 11066
703.488 Recv DATA 7 39, ID 21031
703.727 Send DATA 43 2, ID 11067
703.759 Recv DATA 8 39, ID 21032
703.983 Send DATA 44 2, ID 11068
704.031 Recv DATA 9 39, ID 21033
704.255 Send DATA 45 2, ID 11069
704.288 Recv DATA 3 40, ID 21027
704.290 .... 1028 packets received, 2992 bps, 37.40%, Err 566 (1.0e-04)
704.513 Send DATA 46 3, ID 11070
704.562 Recv DATA 4 40, ID 21028
704.786 Send DATA 47 4, ID 11071
704.818 Recv DATA 5 40, ID 21029
704.961 ---- DATA 41 timeout
704.961 Send DATA 41 5, ID 11065
705.088 Recv DATA 6 40, ID 21030
705.312 Send DATA 42 6, ID 11066
705.343 Recv DATA 7 40, ID 21031
705.564 Send DATA 43 7, ID 11067
705.613 **** Receiver Error, Bad CRC Checksum
705.834 Send DATA 44 7, ID 11068
705.866 Recv DATA 9 40, ID 21033
706.090 Send DATA 45 7, ID 11069
706.138 Recv DATA 10 40, ID 21034
706.362 Send DATA 46 7, ID 11070
706.395 Recv DATA 11 41, ID 21035
706.619 Send DATA 47 7, ID 11071
706.667 **** Receiver Error, Bad CRC Checksum
706.891 Send DATA 48 7, ID 11072
706.924 Recv DATA 13 43, ID 21037
707.147 Send DATA 49 7, ID 11073
707.196 Recv DATA 14 43, ID 21038
707.419 Send DATA 50 7, ID 11074
707.452 Recv DATA 8 43, ID 21032
707.452 .... 1033 packets received, 2993 bps, 37.42%, Err 569 (1.0e-04)
707.595 ---- DATA 44 timeout
707.595 Send DATA 44 8, ID 11068
707.723 **** Receiver Error, Bad CRC Checksum
707.947 Send DATA 45 8, ID 11069
707.995 Recv DATA 10 43, ID 21034
708.202 Send DATA 46 8, ID 11070
708.249 Recv DATA 11 43, ID 21035
708.473 Send DATA 47 8, ID 11071
708.521 **** Receiver Error, Bad CRC Checksum
708.744 Send DATA 48 8, ID 11072
708.776 Recv DATA 13 43, ID 21037
708.998 Send DATA 49 8, ID 11073
709.046 Recv DATA 14 44, ID 21038
709.268 Send DATA 50 8, ID 11074
709.301 Recv DATA 15 44, ID 21039
709.525 Send DATA 51 8, ID 11075
709.573 Recv DATA 9 44, ID 21033
709.574 .... 1034 packets received, 2987 bps, 37.34%, Err 571 (1.0e-04)
709.718 ---- DATA 45 timeout
709.719 Send DATA 45 9, ID 11069
709.846 Recv DATA 10 44, ID 21034
710.053 Send DATA 46 10, ID 11070
710.086 Recv DATA 11 44, ID 21035
710.323 Send DATA 47 11, ID 11071
710.355 Recv DATA 12 44, ID 21036
710.579 Send DATA 48 12, ID 11072
710.626 Recv DATA 13 44, ID 21037
710.850 Send DATA 49 13, ID 11073
710.883 Recv DATA 14 44, ID 21038
711.122 Send DATA 50 14, ID 11074
711.154 Recv DATA 15 44, ID 21039
711.377 Send DATA 51 15, ID 11075
711.410 Recv DATA 16 44, ID 21040
711.631 ---- DATA 45 timeout
711.632 Send DATA 45 16, ID 11069
711.664 **** Receiver Error, Bad CRC Checksum
711.906 Send DATA 46 16, ID 11070
711.939 Recv DATA 18 44, ID 21042
712.163 Send DATA 47 16, ID 11071
712.211 Recv DATA 19 44, ID 21043
712.435 Send DATA 48 16, ID 11072
712.468 Recv DATA 20 44, ID 21044
712.691 Send DATA 49 16, ID 11073
712.740 Recv DATA 21 44, ID 21045
712.964 Send DATA 50 16, ID 11074
712.996 Recv DATA 22 45, ID 21046
713.233 Send DATA 51 16, ID 11075
713.265 Recv DATA 23 46, ID 21047
713.489 Send DATA 52 16, ID 11076
713.522 Recv DATA 17 46, ID 21041
713.523 .... 1042 packets received, 2994 bps, 37.42%, Err 573 (1.0e-04)
713.747 Send DATA 53 17, ID 11077
713.796 Recv DATA 18 46, ID 21042
713.939 ---- DATA 47 timeout
713.939 Send DATA 47 18, ID 11071
714.067 Recv DATA 19 46, ID 21043
714.276 Send DATA 48 19, ID 11072
714.324 Recv DATA 20 46, ID 21044
714.547 Send DATA 49 20, ID 11073
714.595 Recv DATA 21 46, ID 21045
714.803 Send DATA 50 21, ID 11074
714.851 **** Receiver Error, Bad CRC Checksum
715.070 Send DATA 51 21, ID 11075
715.118 Recv DATA 23 46, ID 21047
715.342 Send DATA 52 21, ID 11076
715.375 Recv DATA 24 47, ID 21048
715.599 Send DATA 53 21, ID 11077
715.647 Recv DATA 25 47, ID 21049
715.870 Send DATA 54 21, ID 11078
715.902 Recv DATA 19 47, ID 21043
716.063 ---- DATA 48 timeout
716.064 Send DATA 48 21, ID 11072
716.174 Recv DATA 20 47, ID 21044
716.397 Send DATA 49 21, ID 11073
716.445 Recv DATA 21 47, ID 21045
716.652 Send DATA 50 21, ID 11074
716.701 Recv DATA 22 47, ID 21046
716.702 .... 1047 packets received, 2995 bps, 37.44%, Err 574 (1.0e-04)
716.924 Send DATA 51 22, ID 11075
716.973 Recv DATA 23 47, ID 21047
717.178 Send DATA 52 23, ID 11076
717.226 Recv DATA 24 47, ID 21048
717.446 Send DATA 53 24, ID 11077
717.494 Recv DATA 25 48, ID 21049
717.716 Send DATA 54 25, ID 11078
717.749 Recv DATA 26 49, ID 21050
717.972 Send DATA 55 26, ID 11079
718.020 **** Receiver Error, Bad CRC Checksum
718.243 Send DATA 56 26, ID 11080
718.277 **** Receiver Error, Bad CRC Checksum
718.436 ---- DATA 50 timeout
718.437 Send DATA 50 26, ID 11074
718.549 Recv DATA 29 52, ID 21053
718.771 Send DATA 51 26, ID 11075
718.802 Recv DATA 30 53, ID 21054
719.031 Send DATA 52 26, ID 11076
719.063 Recv DATA 31 54, ID 21055
719.301 Send DATA 53 26, ID 11077
719.349 **** Receiver Error, Bad CRC Checksum
719.556 Send DATA 54 26, ID 11078
719.605 Recv DATA 33 56, ID 21057
719.829 Send DATA 55 26, ID 11079
719.862 Recv DATA 27 56, ID 21051
719.863 .... 1052 packets received, 2996 bps, 37.45%, Err 577 (1.0e-04)
720.085 Send DATA 56 27, ID 11080
720.133 Recv DATA 28 56, ID 21052
720.356 Send DATA 57 28, ID 11081
720.404 Recv DATA 29 56, ID 21053
720.610 Send DATA 58 29, ID 11082
720.643 Recv DATA 30 56, ID 21054
720.881 Send DATA 59 30, ID 11083
720.913 **** Receiver Error, Bad CRC Checksum
721.148 Send DATA 60 30, ID 11084
721.165 Recv DATA 32 56, ID 21056
721.404 Send DATA 61 30, ID 11085
721.452 Recv DATA 33 56, ID 21057
721.677 Send DATA 62 30, ID 11086
721.725 Recv DATA 34 57, ID 21058
721.931 Send DATA 63 30, ID 11087
721.963 Recv DATA 35 58, ID 21059
722.203 Send DATA 0 30, ID 11088
722.252 **** Receiver Error, Bad CRC Checksum
722.459 Send DATA 1 30, ID 11089
722.507 Recv DATA 37 60, ID 21061
722.730 Send DATA 2 30, ID 11090
722.779 Recv DATA 31 61, ID 21055
722.780 .... 1056 packets received, 2995 bps, 37.44%, Err 579 (1.0e-04)
722.988 Send DATA 3 31, ID 11091
723.036 Recv DATA 32 62, ID 21056
723.258 Send DATA 4 32, ID 11092
723.306 Recv DATA 33 63, ID 21057
723.515 Send DATA 5 33, ID 11093
723.563 Recv DATA 34 0, ID 21058
723.788 Send DATA 6 34, ID 11094
723.836 Recv DATA 35 1, ID 21059
724.042 Send DATA 7 35, ID 11095
724.091 Recv DATA 36 2, ID 21060
724.314 Send DATA 8 36, ID 11096
724.346 Recv DATA 37 3, ID 21061
724.586 Send DATA 9 37, ID 11097
724.602 Recv DATA 38 4, ID 21062
724.843 Send DATA 10 38, ID 11098
724.876 **** Receiver Error, Bad CRC Checksum
725.113 Send DATA 11 38, ID 11099
725.146 Recv DATA 40 5, ID 21064
725.369 Send DATA 12 38, ID 11100
725.416 Recv DATA 41 5, ID 21065
725.559 ---- DATA 6 timeout
725.559 Send DATA 6 38, ID 11094
725.670 Recv DATA 42 5, ID 21066
725.891 Send DATA 7 38, ID 11095
725.938 Recv DATA 43 5, ID 21067
726.161 Send DATA 8 38, ID 11096
726.209 Recv DATA 44 5, ID 21068
726.432 Send DATA 9 38, ID 11097
726.465 Recv DATA 38 5, ID 21062
726.688 Send DATA 10 38, ID 11098
726.737 Recv DATA 39 5, ID 21063
726.738 .... 1064 packets received, 3001 bps, 37.52%, Err 581 (1.0e-04)
726.960 Send DATA 11 39, ID 11099
726.993 Recv DATA 40 6, ID 21064
727.217 Send DATA 12 40, ID 11100
727.266 **** Receiver Error, Bad CRC Checksum
727.489 Send DATA 13 40, ID 11101
727.521 Recv DATA 42 6, ID 21066
727.680 ---- DATA 7 timeout
727.681 Send DATA 7 40, ID 11095
727.792 Recv DATA 43 6, ID 21067
728.005 Send DATA 8 40, ID 11096
728.037 Recv DATA 44 6, ID 21068
728.279 Send DATA 9 40, ID 11097
728.311 Recv DATA 45 6, ID 21069
728.535 Send DATA 10 40, ID 11098
728.567 Recv DATA 46 6, ID 21070
728.804 Send DATA 11 40, ID 11099
728.837 Recv DATA 47 6, ID 21071
729.061 Send DATA 12 40, ID 11100
729.109 Recv DATA 41 6, ID 21065
729.110 .... 1066 packets received, 2997 bps, 37.47%, Err 582 (1.0e-04)
729.333 Send DATA 13 41, ID 11101
729.381 Recv DATA 42 6, ID 21066
729.572 ---- DATA 7 timeout
729.572 Send DATA 7 42, ID 11095
729.619 Recv DATA 43 6, ID 21067
729.858 Send DATA 8 43, ID 11096
729.892 **** Receiver Error, Bad CRC Checksum
730.114 Send DATA 9 43, ID 11097
730.146 Recv DATA 45 6, ID 21069
730.382 Send DATA 10 43, ID 11098
730.431 **** Receiver Error, Bad CRC Checksum
730.643 Send DATA 11 43, ID 11099
730.675 Recv DATA 47 6, ID 21071
730.913 Send DATA 12 43, ID 11100
730.946 Recv DATA 48 7, ID 21072
731.170 Send DATA 13 43, ID 11101
731.202 Recv DATA 49 8, ID 21073
731.441 Send DATA 14 43, ID 11102
731.474 Recv DATA 50 9, ID 21074
731.710 Send DATA 15 43, ID 11103
731.743 Recv DATA 44 10, ID 21068
731.744 .... 1069 packets received, 2995 bps, 37.44%, Err 585 (1.0e-04)
731.967 Send DATA 16 44, ID 11104
731.998 Recv DATA 45 11, ID 21069
732.236 Send DATA 17 45, ID 11105
732.284 Recv DATA 46 12, ID 21070
732.491 Send DATA 18 46, ID 11106
732.524 Recv DATA 47 13, ID 21071
732.767 Send DATA 19 47, ID 11107
732.815 Recv DATA 48 14, ID 21072
733.022 Send DATA 20 48, ID 11108
733.071 Recv DATA 49 14, ID 21073
733.295 Send DATA 21 49, ID 11109
733.327 Recv DATA 50 14, ID 21074
733.470 ---- DATA 15 timeout
733.471 Send DATA 15 50, ID 11103
733.582 **** Receiver Error, Bad CRC Checksum
733.824 Send DATA 16 50, ID 11104
733.856 Recv DATA 52 14, ID 21076
734.081 Send DATA 17 50, ID 11105
734.114 **** Receiver Error, Bad CRC Checksum
734.349 Send DATA 18 50, ID 11106
734.382 Recv DATA 54 14, ID 21078
734.603 Send DATA 19 50, ID 11107
734.636 **** Receiver Error, Bad CRC Checksum
734.873 Send DATA 20 50, ID 11108
734.906 Recv DATA 56 15, ID 21080
735.145 Send DATA 21 50, ID 11109
735.162 Recv DATA 57 16, ID 21081
735.399 Send DATA 22 50, ID 11110
735.447 **** Receiver Error, Bad CRC Checksum
735.672 Send DATA 23 50, ID 11111
735.720 Recv DATA 52 18, ID 21076
735.926 Send DATA 24 50, ID 11112
735.975 Recv DATA 53 19, ID 21077
736.187 Send DATA 25 50, ID 11113
736.219 **** Receiver Error, Bad CRC Checksum
736.461 Send DATA 26 50, ID 11114
736.494 Recv DATA 55 21, ID 21079
736.717 Send DATA 27 50, ID 11115
736.765 Recv DATA 56 22, ID 21080
736.987 Send DATA 28 50, ID 11116
737.020 **** Receiver Error, Bad CRC Checksum
737.242 Send DATA 29 50, ID 11117
737.291 Recv DATA 51 24, ID 21075
737.292 .... 1076 packets received, 2992 bps, 37.40%, Err 593 (1.0e-04)
737.515 Send DATA 30 51, ID 11118
737.567 **** Receiver Error, Bad CRC Checksum
737.774 Send DATA 31 51, ID 11119
737.822 Recv DATA 53 26, ID 21077
738.047 Send DATA 32 51, ID 11120
738.096 Recv DATA 54 27, ID 21078
738.302 Send DATA 33 51, ID 11121
738.334 **** Receiver Error, Bad CRC Checksum
738.573 Send DATA 34 51, ID 11122
738.622 Recv DATA 56 29, ID 21080
738.829 Send DATA 35 51, ID 11123
738.878 Recv DATA 57 30, ID 21081
739.101 Send DATA 36 51, ID 11124
739.133 Recv DATA 58 31, ID 21082
739.363 Send DATA 37 51, ID 11125
739.396 Recv DATA 52 31, ID 21076
739.397 .... 1077 packets received, 2986 bps, 37.32%, Err 594 (1.0e-04)
739.620 Send DATA 38 52, ID 11126
739.668 Recv DATA 53 31, ID 21077
739.812 ---- DATA 32 timeout
739.813 Send DATA 32 53, ID 11120
739.923 Recv DATA 54 31, ID 21078
740.146 Send DATA 33 54, ID 11121
740.179 Recv DATA 55 31, ID 21079
740.418 Send DATA 34 55, ID 11122
740.451 Recv DATA 56 31, ID 21080
740.689 Send DATA 35 56, ID 11123
740.721 Recv DATA 57 31, ID 21081
740.943 Send DATA 36 57, ID 11124
740.975 **** Receiver Error, Bad CRC Checksum
741.210 Send DATA 37 57, ID 11125
741.243 Recv DATA 59 32, ID 21083
741.476 Send DATA 38 57, ID 11126
741.510 Recv DATA 60 32, ID 21084
741.732 Send DATA 39 57, ID 11127
741.780 Recv DATA 61 32, ID 21085
741.925 ---- DATA 33 timeout
741.926 Send DATA 33 57, ID 11121
742.053 Recv DATA 62 32, ID 21086
742.258 Send DATA 34 57, ID 11122
742.291 Recv DATA 63 32, ID 21087
742.530 Send DATA 35 57, ID 11123
742.562 Recv DATA 0 32, ID 21088
742.790 Send DATA 36 57, ID 11124
742.823 Recv DATA 58 32, ID 21082
742.824 .... 1083 packets received, 2989 bps, 37.36%, Err 595 (1.0e-04)
743.063 Send DATA 37 58, ID 11125
743.096 Recv DATA 59 32, ID 21083
743.319 Send DATA 38 59, ID 11126
743.352 Recv DATA 60 33, ID 21084
743.591 Send DATA 39 60, ID 11127
743.622 Recv DATA 61 34, ID 21085
743.846 Send DATA 40 61, ID 11128
743.878 **** Receiver Error, Bad CRC Checksum
744.115 Send DATA 41 61, ID 11129
744.148 Recv DATA 63 34, ID 21087
744.292 ---- DATA 35 timeout
744.293 Send DATA 35 61, ID 11123
744.405 Recv DATA 0 34, ID 21088
744.643 Send DATA 36 61, ID 11124
744.675 **** Receiver Error, Bad CRC Checksum
744.899 Send DATA 37 61, ID 11125
744.931 Recv DATA 2 34, ID 21090
745.171 Send DATA 38 61, ID 11126
745.204 Recv DATA 3 34, ID 21091
745.428 Send DATA 39 61, ID 11127
745.460 Recv DATA 4 34, ID 21092
745.697 Send DATA 40 61, ID 11128
745.730 Recv DATA 62 35, ID 21086
745.730 .... 1087 packets received, 2988 bps, 37.35%, Err 597 (1.0e-04)
745.969 Send DATA 41 62, ID 11129
746.001 Recv DATA 63 36, ID 21087
746.223 Send DATA 42 63, ID 11130
746.255 Recv DATA 0 37, ID 21088
746.492 Send DATA 43 0, ID 11131
746.525 Recv DATA 1 38, ID 21089
746.747 Send DATA 44 1, ID 11132
746.778 Recv DATA 2 39, ID 21090
747.015 Send DATA 45 2, ID 11133
747.047 **** Receiver Error, Bad CRC Checksum
747.287 Send DATA 46 2, ID 11134
747.320 Recv DATA 4 41, ID 21092
747.543 Send DATA 47 2, ID 11135
747.576 Recv DATA 5 42, ID 21093
747.812 Send DATA 48 2, ID 11136
747.844 Recv DATA 6 43, ID 21094
748.066 Send DATA 49 2, ID 11137
748.113 Recv DATA 7 44, ID 21095
748.336 Send DATA 50 2, ID 11138
748.383 Recv DATA 8 45, ID 21096
748.604 Send DATA 51 2, ID 11139
748.637 **** Receiver Error, Bad CRC Checksum
748.872 Send DATA 52 2, ID 11140
748.905 Recv DATA 3 47, ID 21091
748.906 .... 1092 packets received, 2989 bps, 37.36%, Err 600 (1.0e-04)
749.129 Send DATA 53 3, ID 11141
749.178 Recv DATA 4 48, ID 21092
